country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes
FINLAND,Kantin koulun beachvolleykenttä,Kantti,"Karviantie 720, 39940 Kantti",62.078476,22.515052,address,1,sand,,yes,public,city,518729,https://karvia.fi/visit-willi-karvia/nae-ja-koe/tilat/,2026-05-09,LIPAS id 518729; type 1330; status active
FINLAND,Boulevardin beachvolleykenttä,Karjaa,"Bulevardi, 10300 Karjaa",60.073709,23.661964,address,1,sand,,yes,public,city,101442,http://www.raasepori.fi/,2026-05-09,LIPAS id 101442; type 1330; status active
FINLAND,Ahmoon beachvolleykenttä,Karkkila,"Ropoinpolku, 03620 Karkkila",60.529044,24.265029,address,1,sand,,yes,public,city,520912,https://www.karkkila.fi/sivut/FI/Liikuntapaikat,2026-05-09,LIPAS id 520912; type 1330; status active
FINLAND,Vuotinaisten beachvolleykenttä,Karkkila,"Vuotinaistentie 561, 03600 Karkkila",60.614738,24.058004,address,,,,,public,city,101882,https://www.karkkila.fi/sivut/FI/Vuotinaisten-leirikeskus,2026-05-09,LIPAS id 101882; type 1330; status active
FINLAND,Karperön beachvolleykenttä,Karperö,"Karperöntie 530, 65630 Karperö",63.161501,21.703071,address,,sand,,,public,city,515547,https://www.carpella.fi/,2026-05-09,LIPAS id 515547; type 1330; status active
FINLAND,Karvian kirkonkylän beachvolleykenttä,Karvia,"Haapasenkatu 3, 39930 Karvia",62.136145,22.571651,address,1,sand,,yes,public,city,518713,https://karvia.fi/visit-willi-karvia/nae-ja-koe/tilat/,2026-05-09,LIPAS id 518713; type 1330; status active
FINLAND,Kirkkojärven uimarannan beachvolleykenttä,Karvia,"Kiviluomantie 32, 39930 Karvia",62.131984,22.550210,address,,sand,,yes,public,city,518727,https://karvia.fi/visit-willi-karvia/nae-ja-koe/tilat/,2026-05-09,LIPAS id 518727; type 1330; status active
FINLAND,Torron harrastekeskuksen beachvolleykenttä,Karvia,"Torrontie 161, 39930 Karvia",62.143278,22.596061,address,1,sand,,yes,public,city,518728,https://karvia.fi/visit-willi-karvia/nae-ja-koe/tilat/,2026-05-09,LIPAS id 518728; type 1330; status active
FINLAND,Vierasvenesataman rantalentopallokenttä,Kaskinen,"Satamakatu, 64260 Kaskinen",62.383500,21.220355,address,1,sand,,,public,city,102140,http://www.kaskinen.fi/Default.aspx?id=307964,2026-05-09,LIPAS id 102140; type 1330; status active
FINLAND,Vapaa-aikakeskuksen beachvolleykenttä 1,Kauhajoki,"Urheilutie 3, 61800 Kauhajoki",62.426095,22.185724,address,1,sand,,yes,school,city,102190,https://kauhajoki.fi/hyvinvointi-ja-vapaa-aika/liikuntapalvelut/,2026-05-09,LIPAS id 102190; type 1330; status active
FINLAND,Vapaa-aikakeskuksen beachvolleykenttä 2,Kauhajoki,"Urheilutie 3, 61800 Kauhajoki",62.426095,22.185824,address,1,sand,,yes,school,city,616875,https://kauhajoki.fi/hyvinvointi-ja-vapaa-aika/liikuntapalvelut/,2026-05-09,LIPAS id 616875; type 1330; status active
FINLAND,Vapaa-aikakeskuksen beachvolleykenttä 3,Kauhajoki,"Urheilutie 3, 61800 Kauhajoki",62.426095,22.185924,address,1,sand,,yes,school,city,616876,https://kauhajoki.fi/hyvinvointi-ja-vapaa-aika/liikuntapalvelut/,2026-05-09,LIPAS id 616876; type 1330; status active
FINLAND,Vapaa-aikakeskuksen beachvolleykenttä 4,Kauhajoki,"Urheilutie 3, 61800 Kauhajoki",62.426015,22.185717,address,1,sand,,yes,school,city,616877,https://kauhajoki.fi/hyvinvointi-ja-vapaa-aika/liikuntapalvelut/,2026-05-09,LIPAS id 616877; type 1330; status active
FINLAND,Vapaa-aikakeskuksen beachvolleykenttä 5,Kauhajoki,"Urheilutie 3, 61800 Kauhajoki",62.426015,22.185817,address,1,sand,,yes,school,city,616878,https://kauhajoki.fi/hyvinvointi-ja-vapaa-aika/liikuntapalvelut/,2026-05-09,LIPAS id 616878; type 1330; status active
FINLAND,Vapaa-aikakeskuksen beachvolleykenttä 6,Kauhajoki,"Urheilutie 3, 61800 Kauhajoki",62.426015,22.185917,address,1,sand,,yes,school,city,616879,https://kauhajoki.fi/hyvinvointi-ja-vapaa-aika/liikuntapalvelut/,2026-05-09,LIPAS id 616879; type 1330; status active
FINLAND,Urheilupuiston beachvolleykenttä 1,Kauhava,"Mäki-Passintie 1, 62200 Kauhava",63.095098,23.066712,address,,sand,,,public,city,518570,http://www.kauhava.fi/palvelut/liikunta_ja_ulkoilu/liikuntapaikat/beach-volley,2026-05-09,LIPAS id 518570; type 1330; status active
FINLAND,Urheilupuiston beachvolleykenttä 2,Kauhava,"Mäki-Passintie 1, 62200 Kauhava",63.095070,23.066937,address,,sand,,,public,city,616880,http://www.kauhava.fi/palvelut/liikunta_ja_ulkoilu/liikuntapaikat/beach-volley,2026-05-09,LIPAS id 616880; type 1330; status active
FINLAND,Urheilupuiston beachvolleykenttä 3,Kauhava,"Mäki-Passintie 1, 62200 Kauhava",63.095045,23.067162,address,,sand,,,public,city,616881,http://www.kauhava.fi/palvelut/liikunta_ja_ulkoilu/liikuntapaikat/beach-volley,2026-05-09,LIPAS id 616881; type 1330; status active
FINLAND,Beachvolleykenttä,Kauniainen,"Asematie 26, 02700 Kauniainen",60.215757,24.710189,address,1,sand,,,public,city,101503,https://www.kauniainen.fi/kulttuuri_ja_vapaa-aika/liikuntapalvelut/liikuntapaikat/ulkoliikuntapaikat/beach_volley,2026-05-09,LIPAS id 101503; type 1330; status active
FINLAND,Urajärven beachvolleykenttä,Kausala,"Uimarintie 7, 47400 Kausala",60.919935,26.386824,address,,sand,,,public,city,529262,,2026-05-09,LIPAS id 529262; type 1330; status active
FINLAND,Lossisaaren beachvolleykenttä,Keitele,"Sininentie 205, 72600 Keitele",63.188177,26.343890,address,,sand,,,public,city,529282,,2026-05-09,LIPAS id 529282; type 1330; status active
FINLAND,Urheilukentän alueen beachvolleykenttä,Keitele,"Lepolantie 3, 72600 Keitele",63.177343,26.343520,address,,,,,public,city,518469,,2026-05-09,LIPAS id 518469; type 1330; status active
FINLAND,Kellokosken uimarannan beachvolleykenttä,Kellokoski,"Saunarannankuja, 04500 Kellokoski",60.534100,25.102158,address,,,yes,yes,public,city,600486,,2026-05-09,LIPAS id 600486; type 1330; status active
FINLAND,Mansikkanokan beachvolleykenttä,Kemi,"Mansikkanokankatu, 94100 Kemi",65.726867,24.559746,address,,sand,,yes,public,city,102022,http://www.kemi.fi/palvelut/liikuntapalvelut/ulkoliikuntapaikat/,2026-05-09,LIPAS id 102022; type 1330; status active
FINLAND,Takajärven beachvolleykenttä,Kemi,"Oklaholmankatu 55, 94700 Kemi",65.738439,24.617229,address,,sand,,yes,public,city,518432,http://www.kemi.fi/palvelut/liikuntapalvelut/ulkoliikuntapaikat/,2026-05-09,LIPAS id 518432; type 1330; status active
FINLAND,Amospuiston beachvolleykentät,Kemiö,"Edvin Widentie 6, 25700 Kemiö",60.170885,22.728141,address,,sand,,yes,public,city,102000,http://www.kemionsaari.fi/fi/vapaaaika-ja-kulttuuri/liikunta/liikuntapaikat/amospuisto/,2026-05-09,LIPAS id 102000; type 1330; status active
FINLAND,Keinukallion beachvolleykenttä 1,Kerava,"Keinukalliontie 40, 04220 Kerava",60.383105,25.140150,address,1,sand,,yes,public,city,609300,,2026-05-09,LIPAS id 609300; type 1330; status active
FINLAND,Keinukallion beachvolleykenttä 2,Kerava,"Keinukalliontie 40, 04220 Kerava",60.382947,25.140206,address,1,sand,,yes,public,city,609301,,2026-05-09,LIPAS id 609301; type 1330; status active
FINLAND,Keinukallion beachvolleykenttä 3,Kerava,"Keinukalliontie 40, 04220 Kerava",60.383210,25.139997,address,1,,,yes,public,city,609302,,2026-05-09,LIPAS id 609302; type 1330; status active
FINLAND,Kirkkorannan liikuntapuiston beachvolleykenttä 1,Kerimäki,"Kerimäentie 1, 58200 Kerimäki",61.908799,29.278199,address,1,sand,,yes,public,city,527534,https://www.savonlinna.fi/asukas/liikunta_ja_ulkoilu/kerimaen_liikuntapalvelut,2026-05-09,LIPAS id 527534; type 1330; status active
FINLAND,Kirkkorannan liikuntapuiston beachvolleykenttä 2,Kerimäki,"Kerimäentie 1, 58200 Kerimäki",61.908799,29.278299,address,1,sand,,yes,public,city,616979,https://www.savonlinna.fi/asukas/liikunta_ja_ulkoilu/kerimaen_liikuntapalvelut,2026-05-09,LIPAS id 616979; type 1330; status active
FINLAND,Kirkkorannan liikuntapuiston beachvolleykenttä 3,Kerimäki,"Kerimäentie 1, 58200 Kerimäki",61.908799,29.278399,address,1,sand,,yes,public,city,616980,https://www.savonlinna.fi/asukas/liikunta_ja_ulkoilu/kerimaen_liikuntapalvelut,2026-05-09,LIPAS id 616980; type 1330; status active
FINLAND,Kangasjärven beachvolleykenttä,Kestilä,"Temmestie 402, 92700 Kestilä",64.365889,26.219020,address,1,sand,,yes,public,city,510943,http://www.siikalatva.fi/,2026-05-09,LIPAS id 510943; type 1330; status active
FINLAND,Tervan liikuntapuiston beachvolleykenttä,Keuruu,"Tervantie 10, 42700 Keuruu",62.265094,24.694083,address,1,,,,public,city,518006,https://keuruu.fi/vapaa-aika-ja-matkailu/liikunta/,2026-05-09,LIPAS id 518006; type 1330; status active
FINLAND,Op-perhepuiston beachvolleykenttä 1,Kihniö,"Valkamatie 2, 39820 Kihniö",62.206997,23.176655,address,,,,,public,other,603401,www.kihnio.fi,2026-05-09,LIPAS id 603401; type 1330; status active
FINLAND,Op-perhepuiston beachvolleykenttä 2,Kihniö,"Valkamatie 2, 39820 Kihniö",62.206762,23.176823,address,,,,,public,other,616885,www.kihnio.fi,2026-05-09,LIPAS id 616885; type 1330; status active
FINLAND,Koskenniskan beach volley -kenttä,Kiiminki,"Uimarannantie, 90900 Kiiminki",65.137301,25.763795,address,1,sand,,,public,city,505551,,2026-05-09,LIPAS id 505551; type 1330; status active
FINLAND,Sääksjärven beachvolleykenttä 1,Kiljava,"Sääksjärventie, 05200 Kiljava",60.513523,24.691861,address,1,sand,,yes,public,city,515184,http://www.nurmijarvi.fi/,2026-05-09,LIPAS id 515184; type 1330; status active
FINLAND,Sääksjärven beachvolleykenttä 2,Kiljava,"Sääksjärventie, 05200 Kiljava",60.513402,24.692013,address,1,sand,,,public,city,515185,http://www.nurmijarvi.fi/,2026-05-09,LIPAS id 515185; type 1330; status active
FINLAND,Ahvenlammen beachvolleykenttä,Kinkomaa,"Ahvenahontie, 40930 Kinkomaa",62.158684,25.741881,address,,,,yes,public,city,528378,http://www.muurame.fi/muut-ulkoliikuntapaikat,2026-05-09,LIPAS id 528378; type 1330; status active
FINLAND,Kintauden beachvolleykenttä,Kintaus,"Pihlajaniemi, 41920 Kintaus",62.282013,25.330655,address,1,sand,,,public,city,514689,https://www.petajavesi.fi/vapaa-aika-ja-kulttuuri/vapaa-ajan-palvelut2017/ulkoliikunta,2026-05-09,LIPAS id 514689; type 1330; status active
FINLAND,Långvikin beachvolleykenttä,Kirkkonummi,"Tanskarlantie 9, 02420 Kirkkonummi",60.108876,24.576867,address,1,sand,,,public,company-ltd,517890,http://www.langvik.fi/sport,2026-05-09,LIPAS id 517890; type 1330; status active
FINLAND,Kirkonkylän uimarannan rantalentopallokenttä,Kittilä,"Sodankyläntie 42, 99100 Kittilä",67.646257,24.931890,address,,sand,,yes,public,city,517507,https://kittila.fi/vapaa-aika-ja-hyvinvointi/liikunta-ja-ulkoilu/uiminen-ja-kylpyla,2026-05-09,LIPAS id 517507; type 1330; status active
FINLAND,Kuorevirran beachvolleykenttä 1,Kiuruvesi,"Kuorevirrankatu 2, 74700 Kiuruvesi",63.661598,26.616145,address,,sand,,yes,public,city,512680,http://www.kiuruvesi.fi/Suomeksi/Palvelut/Liikunta-ja-ulkoilu/Liikuntapaikat,2026-05-09,LIPAS id 512680; type 1330; status active
FINLAND,Kuorevirran beachvolleykenttä 2,Kiuruvesi,"Kuorevirrankatu 2, 74700 Kiuruvesi",63.661598,26.616245,address,,sand,,yes,public,city,616886,http://www.kiuruvesi.fi/Suomeksi/Palvelut/Liikunta-ja-ulkoilu/Liikuntapaikat,2026-05-09,LIPAS id 616886; type 1330; status active
FINLAND,Virpiniemen beach volley -kenttä,Kiviniemi,"Virpiniementie 525, 90810 Kiviniemi",65.135117,25.256307,address,1,sand,,,public,city,505489,,2026-05-09,LIPAS id 505489; type 1330; status active
FINLAND,Krootilan beachvolleykenttä,Kokemäki,"Heikinkatu-Laurinkatu, 32800 Kokemäki",61.249883,22.365048,address,1,sand,,yes,public,city,517604,https://kokemaki.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/,2026-05-09,LIPAS id 517604; type 1330; status active
FINLAND,Leirintäalueen rantalentopallokenttä 1,Kokkola,"Meritie, 67200 Kokkola",63.854219,23.108942,address,1,sand,,,public,city,102128,https://www.kokkola.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/beach-volley-kentat/,2026-05-09,LIPAS id 102128; type 1330; status active
FINLAND,Leirintäalueen rantalentopallokenttä 2,Kokkola,"Meritie, 67200 Kokkola",63.854319,23.109404,address,1,sand,,,public,city,616888,https://www.kokkola.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/beach-volley-kentat/,2026-05-09,LIPAS id 616888; type 1330; status active
FINLAND,Leirintäalueen rantalentopallokenttä 3,Kokkola,"Meritie, 67200 Kokkola",63.854016,23.109228,address,1,sand,,,public,city,616889,https://www.kokkola.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/beach-volley-kentat/,2026-05-09,LIPAS id 616889; type 1330; status active
FINLAND,Leirintäalueen rantalentopallokenttä 4,Kokkola,"Meritie, 67200 Kokkola",63.854070,23.109460,address,1,sand,,,public,city,616890,https://www.kokkola.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/beach-volley-kentat/,2026-05-09,LIPAS id 616890; type 1330; status active
FINLAND,Leirintäalueen rantalentopallokenttä 5,Kokkola,"Meritie, 67200 Kokkola",63.854120,23.109667,address,1,sand,,,public,city,616891,https://www.kokkola.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/beach-volley-kentat/,2026-05-09,LIPAS id 616891; type 1330; status active
FINLAND,Leirintäalueen rantalentopallokenttä 6,Kokkola,"Meritie, 67200 Kokkola",63.853836,23.109424,address,1,sand,,,public,city,616892,https://www.kokkola.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/beach-volley-kentat/,2026-05-09,LIPAS id 616892; type 1330; status active
FINLAND,Leirintäalueen rantalentopallokenttä 7,Kokkola,"Meritie, 67200 Kokkola",63.853878,23.109673,address,1,sand,,,public,city,616893,https://www.kokkola.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/beach-volley-kentat/,2026-05-09,LIPAS id 616893; type 1330; status active
FINLAND,Teamprint Beach,Kokkola,"Yrittäjäntie 21, 67100 Kokkola",63.834020,23.103698,address,,sand,yes,,public,company-ltd,619906,https://www.teamprintbiitsi.fi/,2026-05-09,LIPAS id 619906; type 1330; status active
FINLAND,Kolhon uimarannan beach volleykenttä,Kolho,"Uimalantie 2, 35990 Kolho",62.138277,24.495552,address,1,sand,,yes,public,city,515466,http://www.manttavilppula.fi/,2026-05-09,LIPAS id 515466; type 1330; status active
FINLAND,Häyrylän beachvolley-kenttä,Konnevesi,"Satamatie 59, 44300 Konnevesi",62.625040,26.343596,address,,,,,public,city,618027,https://konnevesi.fi/vapaa-aika-ja-kulttuuri/vapaa-aika/ulkoliikuntapaikat/,2026-05-09,LIPAS id 618027; type 1330; status active
FINLAND,Vierevänniemen rantalentopallokenttä 1,Kontiolahti,"Talastie, 81100 Kontiolahti",62.763321,29.827383,address,1,sand,,,public,city,102104,http://www.kontiolahti.fi/,2026-05-09,LIPAS id 102104; type 1330; status active
FINLAND,Vierevänniemen rantalentopallokenttä 2,Kontiolahti,"Talastie, 81100 Kontiolahti",62.763321,29.827483,address,1,sand,,,public,city,616894,http://www.kontiolahti.fi/,2026-05-09,LIPAS id 616894; type 1330; status active
FINLAND,Vierevänniemen rantalentopallokenttä 3,Kontiolahti,"Talastie, 81100 Kontiolahti",62.763321,29.827583,address,1,sand,,,public,city,616895,http://www.kontiolahti.fi/,2026-05-09,LIPAS id 616895; type 1330; status active
FINLAND,Vierevänniemen rantalentopallokenttä 4,Kontiolahti,"Talastie, 81100 Kontiolahti",62.763321,29.827683,address,1,sand,,,public,city,616896,http://www.kontiolahti.fi/,2026-05-09,LIPAS id 616896; type 1330; status active
FINLAND,Pappilan uimarannan beachvolleykenttä,Korpilahti,"Koivukuja 10, 41800 Korpilahti",62.014857,25.569428,address,1,sand,,yes,public,city,521698,https://www.jyvaskyla.fi/liikunta,2026-05-09,LIPAS id 521698; type 1330; status active
FINLAND,Tähtirinteen uimarannan beachvolleykenttä,Korpilahti,"Laivuritie 3, 41800 Korpilahti",62.010501,25.559540,address,1,sand,,yes,public,city,521706,https://www.jyvaskyla.fi/liikunta,2026-05-09,LIPAS id 521706; type 1330; status active
FINLAND,Sepänkylän beach volleykenttä,Korsholm,"Matildavägen 1, 65610 Korsholm",63.117122,21.684047,address,,sand,,yes,school,city,515589,https://www.korsholm.fi/valfard,2026-05-09,LIPAS id 515589; type 1330; status active
FINLAND,Kortesjärven beachvolleykenttä,Kortesjärvi,"Vähämäentie, 62420 Kortesjärvi",63.292647,23.163501,address,1,sand,,,public,city,518655,,2026-05-09,LIPAS id 518655; type 1330; status active
FINLAND,Honkalanmäen beachvolleykenttä,Koskenkorva,"Harjutie, 61330 Koskenkorva",62.696595,22.445087,address,1,sand,,yes,public,city,510072,www.ilmajoki.fi,2026-05-09,LIPAS id 510072; type 1330; status active
FINLAND,Koskenkylän beachvolleykenttä,Koskenkylän saha,"Staffaksentie 20, 07700 Koskenkylän saha",60.501746,25.941204,address,1,sand,,,public,city,515957,www.loviisa.fi/,2026-05-09,LIPAS id 515957; type 1330; status active
FINLAND,Hevonlinnan beachvolleykenttä,Koski Tl,"Huovintie 234, 31500 Koski Tl",60.695832,23.027593,address,1,sand,,yes,public,city,517219,www.koski.fi/palvelut/kesaliikuntapaikat/,2026-05-09,LIPAS id 517219; type 1330; status active
FINLAND,Keskustan beachvolleykenttä,Koski Tl,"Välitie 13, 31500 Koski Tl",60.656966,23.129631,address,1,sand,,yes,public,city,517218,www.koski.fi/palvelut/kesaliikuntapaikat/,2026-05-09,LIPAS id 517218; type 1330; status active
FINLAND,Koskö beachvolleykenttä,Koskö,"Koskövägen 715, 65650 Koskö",63.185091,21.721043,address,,,,yes,public,registered-association,513056,http://www.koskohf.sou.fi/start/,2026-05-09,LIPAS id 513056; type 1330; status active
FINLAND,Kotalahden beachvolleykenttä,Kotalahti,"Kotalahdentie, 79140 Kotalahti",62.559740,27.569424,address,,,,,public,registered-association,604538,https://kotiseudut.fi/kotalahti,2026-05-09,LIPAS id 604538; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 1,Kouvola,"Käyrälammentie, 45200 Kouvola",60.886991,26.768584,address,1,sand,,,public,city,516753,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 516753; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 10,Kouvola,"Käyrälammentie, 45200 Kouvola",60.886975,26.769438,address,1,sand,,,public,city,617805,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617805; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 11,Kouvola,"Käyrälammentie, 45200 Kouvola",60.887024,26.769715,address,1,sand,,,public,city,617806,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617806; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 12,Kouvola,"Käyrälammentie, 45200 Kouvola",60.887057,26.769942,address,1,sand,,,public,city,617807,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617807; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 2,Kouvola,"Käyrälammentie, 45200 Kouvola",60.887022,26.768807,address,1,sand,,,public,city,617797,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617797; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 3,Kouvola,"Käyrälammentie, 45200 Kouvola",60.887066,26.769082,address,1,sand,,,public,city,617798,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617798; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 4,Kouvola,"Käyrälammentie, 45200 Kouvola",60.887110,26.769358,address,1,sand,,,public,city,617799,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617799; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 5,Kouvola,"Käyrälammentie, 45200 Kouvola",60.887154,26.769594,address,1,sand,,,public,city,617800,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617800; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 6,Kouvola,"Käyrälammentie, 45200 Kouvola",60.887187,26.769805,address,1,sand,,,public,city,617801,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617801; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 7,Kouvola,"Käyrälammentie, 45200 Kouvola",60.886846,26.768693,address,1,sand,,,public,city,617802,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617802; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 8,Kouvola,"Käyrälammentie, 45200 Kouvola",60.886885,26.768919,address,1,sand,,,public,city,617803,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617803; type 1330; status active
FINLAND,Käyrälammen beachvolleykenttä 9,Kouvola,"Käyrälammentie, 45200 Kouvola",60.886932,26.769178,address,1,sand,,,public,city,617804,https://www.kole.fi/beach-volley/,2026-05-09,LIPAS id 617804; type 1330; status active
